age,job,marital,education,balance,housing,loan,month,campaign,previous
28.0,student,single,tertiary,3733.0,yes,no,aug,5.0,7.0
36.0,admin.,married,secondary,465.0,yes,no,may,1.0,0.0
43.0,technician,married,secondary,994.0,yes,yes,may,1.0,0.0
25.0,blue-collar,married,secondary,758.0,yes,no,may,3.0,0.0
31.0,management,married,tertiary,256.0,yes,no,jul,10.674652974835883,0.0
60.0,retired,married,tertiary,3461.0,no,no,feb,2.0,0.0
29.0,technician,divorced,secondary,124.0,no,no,may,1.0,0.0
46.0,services,divorced,secondary,355.0,yes,no,may,2.0,7.7085785454572555
31.0,management,married,tertiary,1514.0,no,no,aug,2.0,0.0
31.0,management,married,tertiary,40.0,no,no,feb,2.0,0.0
45.0,blue-collar,married,unknown,-320.0,yes,no,may,3.0,0.0
60.0,retired,married,primary,566.0,no,yes,jul,1.0,0.0
50.0,housemaid,married,secondary,388.0,no,no,jun,2.0,2.0
34.0,management,married,tertiary,577.0,yes,no,apr,2.0,1.0
33.0,admin.,married,secondary,17.0,yes,no,may,1.0,1.0
57.0,housemaid,married,primary,260.0,yes,no,may,3.0,0.0
38.0,self-employed,divorced,secondary,0.0,yes,no,apr,1.0,0.0
42.0,management,married,tertiary,1823.0,yes,no,may,1.0,0.0
54.0,self-employed,married,primary,1463.0,no,no,jun,1.0,0.0
46.0,services,divorced,unknown,3390.0,no,no,jun,3.0,0.0
59.0,management,married,primary,2769.0,yes,no,nov,1.0,2.0
38.0,self-employed,married,secondary,215.0,yes,no,nov,1.0,1.0
49.0,technician,married,secondary,11204.778501400662,no,no,aug,8.0,0.0
49.0,technician,married,tertiary,80.0,no,no,jul,1.0,0.0
30.0,technician,divorced,tertiary,317.0,yes,no,jul,5.0,0.0
52.0,self-employed,single,primary,217.0,no,yes,jul,6.0,0.0
38.0,admin.,married,secondary,4874.0,no,no,jun,3.0,0.0
44.0,admin.,single,secondary,275.0,yes,no,may,5.0,4.0
39.0,management,married,primary,738.0,yes,yes,jul,3.0,0.0
38.0,admin.,married,secondary,1839.0,no,no,may,2.0,0.0
36.0,technician,divorced,secondary,556.0,yes,no,nov,3.0,1.0
32.0,services,married,secondary,207.0,yes,no,may,1.0,0.0
57.0,admin.,divorced,secondary,-461.0,yes,yes,jun,8.0,0.0
45.0,blue-collar,married,primary,789.0,no,yes,jan,1.0,0.0
43.0,management,divorced,tertiary,1133.0,yes,no,may,1.0,0.0
42.0,admin.,single,secondary,4253.0,yes,no,may,1.0,0.0
58.0,retired,married,secondary,255.0,no,no,may,3.0,0.0
53.0,unemployed,married,secondary,582.0,yes,no,may,2.0,0.0
30.0,technician,married,secondary,743.0,no,no,jan,2.0,0.0
40.0,blue-collar,married,primary,570.0,yes,no,may,3.0,0.0
35.0,admin.,married,secondary,786.0,no,yes,jul,1.0,0.0
34.0,services,married,secondary,295.0,yes,yes,jul,1.0,0.0
35.0,management,married,tertiary,2583.0,no,no,nov,1.0,0.0
28.0,blue-collar,single,secondary,1285.0,no,no,jan,2.0,7.7085785454572555
39.0,technician,single,secondary,287.0,yes,no,jul,3.0,0.0
51.0,admin.,married,primary,658.0,yes,no,may,1.0,0.0
29.0,blue-collar,married,secondary,246.0,yes,no,jul,5.0,0.0
44.0,entrepreneur,married,tertiary,3463.0,yes,yes,aug,3.0,0.0
32.0,blue-collar,divorced,unknown,291.0,yes,yes,jun,6.0,0.0
28.0,admin.,single,secondary,19.0,no,no,jul,4.0,0.0
53.0,blue-collar,married,secondary,5700.0,yes,no,may,1.0,0.0
76.97205525627365,retired,divorced,unknown,0.0,no,no,oct,1.0,0.0
33.0,blue-collar,married,secondary,-346.0,yes,yes,may,3.0,0.0
37.0,entrepreneur,married,tertiary,-456.0,yes,yes,jun,7.0,0.0
37.0,technician,married,secondary,5953.0,no,no,aug,1.0,0.0
35.0,technician,single,secondary,1693.0,yes,no,may,1.0,1.0
30.0,admin.,married,secondary,350.0,no,yes,jul,5.0,0.0
43.0,blue-collar,married,primary,-181.0,yes,no,apr,1.0,3.0
45.0,retired,divorced,secondary,1735.0,no,yes,jun,1.0,0.0
34.0,blue-collar,married,secondary,157.0,yes,no,jul,2.0,0.0
40.0,admin.,married,secondary,67.0,no,yes,nov,2.0,5.0
60.0,admin.,married,primary,-444.0,no,yes,jul,1.0,0.0
54.0,self-employed,married,primary,0.0,no,yes,jul,2.0,0.0
39.0,blue-collar,married,secondary,171.0,yes,yes,may,1.0,1.0
44.0,admin.,married,secondary,262.0,yes,no,jul,1.0,0.0
32.0,technician,married,tertiary,0.0,yes,no,nov,4.0,0.0
34.0,blue-collar,married,secondary,965.0,yes,no,apr,2.0,2.0
44.0,management,married,tertiary,0.0,no,no,may,1.0,0.0
30.0,management,single,tertiary,6392.0,yes,no,may,1.0,0.0
47.0,unknown,married,unknown,194.0,no,no,aug,1.0,0.0
74.0,retired,divorced,primary,2308.0,no,no,sep,2.0,2.0
27.0,admin.,married,secondary,941.0,yes,no,jul,1.0,0.0
34.0,housemaid,divorced,primary,46.0,yes,no,jul,2.0,0.0
52.0,housemaid,divorced,secondary,131.0,yes,yes,may,1.0,0.0
32.0,services,married,secondary,1844.0,yes,yes,feb,4.0,6.0
42.0,admin.,married,secondary,281.0,yes,no,may,1.0,0.0
31.0,technician,single,secondary,109.0,yes,no,may,1.0,0.0
31.0,technician,divorced,secondary,268.0,no,no,may,2.0,0.0
31.0,admin.,married,secondary,298.0,yes,yes,may,1.0,0.0
57.0,entrepreneur,married,secondary,-525.0,no,yes,jul,1.0,0.0
40.0,management,married,primary,738.0,yes,yes,apr,2.0,3.0
23.0,blue-collar,married,secondary,94.0,yes,no,may,1.0,0.0
43.0,management,divorced,unknown,7702.0,no,no,sep,7.0,3.0
45.0,admin.,divorced,unknown,857.0,no,no,jul,7.0,0.0
58.0,technician,divorced,secondary,-354.0,yes,yes,jul,1.0,0.0
38.0,blue-collar,married,unknown,0.0,yes,no,apr,2.0,1.0
48.0,admin.,married,secondary,112.0,no,no,aug,5.0,0.0
47.0,technician,divorced,secondary,5735.0,no,no,jun,4.0,0.0
49.0,technician,divorced,tertiary,1807.0,yes,no,jun,1.0,1.0
28.0,blue-collar,single,primary,-30.0,yes,no,jul,5.0,0.0
31.0,student,single,secondary,216.0,no,no,jun,1.0,0.0
38.0,technician,married,tertiary,127.0,yes,no,oct,1.0,2.0
43.0,blue-collar,married,secondary,1096.0,no,yes,may,1.0,0.0
52.0,management,married,secondary,5193.0,no,no,apr,2.0,0.0
43.0,admin.,single,secondary,6.0,no,no,may,1.0,0.0
29.0,blue-collar,married,secondary,339.0,yes,no,may,3.0,2.0
45.0,services,married,secondary,0.0,no,no,jul,2.0,0.0
59.0,blue-collar,married,primary,625.0,no,no,jul,1.0,0.0
48.0,blue-collar,married,secondary,3776.0,no,no,may,4.0,0.0
30.0,management,married,tertiary,1239.0,no,no,aug,5.0,0.0
23.0,housemaid,single,primary,93.0,yes,no,may,3.0,0.0
38.0,technician,divorced,tertiary,304.0,yes,no,apr,2.0,0.0
52.0,blue-collar,married,primary,1409.0,yes,no,jun,1.0,0.0
44.0,services,married,secondary,191.0,yes,yes,may,1.0,0.0
34.0,blue-collar,single,secondary,79.0,no,yes,nov,1.0,0.0
32.0,blue-collar,married,secondary,2263.0,no,no,may,2.0,0.0
41.0,technician,married,secondary,10438.0,yes,no,jul,4.0,0.0
31.0,admin.,single,secondary,81.0,yes,no,apr,2.0,7.7085785454572555
40.0,management,married,tertiary,964.0,yes,no,may,3.0,0.0
52.0,blue-collar,divorced,primary,0.0,no,no,nov,1.0,0.0
32.0,services,married,secondary,3839.0,yes,no,nov,2.0,1.0
26.0,admin.,single,secondary,586.0,yes,yes,may,1.0,0.0
29.0,management,single,tertiary,600.0,yes,no,oct,5.0,0.0
31.0,management,married,tertiary,1343.0,yes,yes,may,1.0,0.0
48.0,blue-collar,married,unknown,113.0,no,no,aug,10.674652974835883,0.0
27.0,blue-collar,single,secondary,240.0,yes,no,may,4.0,0.0
30.0,blue-collar,married,secondary,194.0,yes,no,may,3.0,0.0
28.0,blue-collar,married,primary,278.0,yes,yes,may,9.0,4.0
35.0,blue-collar,married,secondary,260.0,yes,no,may,6.0,0.0
47.0,technician,divorced,secondary,1013.0,no,no,jun,3.0,0.0
35.0,blue-collar,married,primary,0.0,yes,no,may,1.0,2.0
31.0,technician,married,secondary,2363.0,yes,no,may,1.0,0.0
53.0,blue-collar,married,secondary,913.0,yes,no,jul,1.0,0.0
26.0,technician,single,tertiary,686.0,yes,no,may,2.0,0.0
35.0,technician,married,secondary,149.0,yes,no,jan,1.0,2.0
29.0,admin.,married,secondary,500.0,yes,no,may,8.0,0.0
39.0,technician,married,tertiary,11204.778501400662,yes,no,aug,4.0,5.0
31.0,technician,single,secondary,137.0,no,no,aug,10.674652974835883,0.0
48.0,management,single,tertiary,0.0,no,no,jun,3.0,0.0
36.0,management,single,tertiary,335.0,no,no,oct,1.0,4.0
27.0,admin.,married,secondary,16.0,yes,no,feb,3.0,0.0
49.0,admin.,married,secondary,0.0,no,no,aug,2.0,0.0
34.0,technician,single,tertiary,9851.0,yes,no,nov,5.0,0.0
28.0,services,single,secondary,525.0,no,no,jul,1.0,0.0
49.0,technician,married,secondary,788.0,no,no,jun,7.0,0.0
35.0,blue-collar,married,tertiary,1016.0,yes,no,jul,2.0,0.0
53.0,housemaid,divorced,secondary,292.0,no,no,jun,2.0,0.0
58.0,retired,single,primary,999.0,no,no,jul,6.0,0.0
37.0,blue-collar,married,secondary,2870.0,yes,no,jun,2.0,0.0
27.0,admin.,single,tertiary,689.0,no,no,jan,1.0,1.0
30.0,services,single,secondary,-100.0,yes,yes,may,1.0,0.0
35.0,blue-collar,married,unknown,1084.0,yes,no,jul,1.0,0.0
32.0,management,single,tertiary,154.0,no,yes,aug,3.0,0.0
53.0,blue-collar,married,secondary,1653.0,no,no,jun,2.0,0.0
34.0,admin.,married,secondary,2378.0,yes,yes,jul,1.0,0.0
38.0,management,single,tertiary,1515.0,yes,no,jul,5.0,0.0
34.0,admin.,married,tertiary,1636.0,yes,yes,sep,1.0,2.0
40.0,self-employed,married,secondary,1516.0,yes,yes,may,1.0,0.0
48.0,services,married,secondary,127.0,no,no,jul,1.0,0.0
30.0,management,single,tertiary,2876.0,no,no,aug,4.0,0.0
31.0,management,married,tertiary,1384.0,yes,no,jan,2.0,3.0
37.0,technician,single,secondary,228.0,yes,no,aug,2.0,0.0
32.0,technician,single,tertiary,2481.0,no,no,aug,10.674652974835883,0.0
40.0,blue-collar,married,secondary,475.0,yes,no,may,2.0,0.0
41.0,management,divorced,tertiary,1401.0,no,no,jun,4.0,0.0
52.0,technician,married,unknown,425.0,yes,no,jan,2.0,3.0
29.0,blue-collar,single,secondary,244.0,yes,no,may,2.0,0.0
49.0,management,married,tertiary,-6847.0,no,yes,jul,1.0,0.0
43.0,management,married,tertiary,0.0,no,no,aug,10.674652974835883,0.0
42.0,management,married,tertiary,386.0,yes,no,may,1.0,0.0
37.0,management,married,tertiary,332.0,yes,no,aug,2.0,7.0
57.0,services,divorced,primary,1367.0,no,no,jun,3.0,0.0
25.0,admin.,single,secondary,120.0,yes,no,jun,1.0,0.0
30.0,technician,single,secondary,19.0,yes,no,aug,10.674652974835883,0.0
31.0,admin.,married,secondary,3.0,yes,no,jul,10.674652974835883,0.0
49.0,blue-collar,married,primary,-98.0,yes,no,nov,2.0,0.0
47.0,blue-collar,married,secondary,303.0,no,no,jun,1.0,0.0
57.0,services,divorced,secondary,-752.0,yes,no,may,1.0,0.0
26.0,student,single,tertiary,97.0,no,no,aug,1.0,0.0
40.0,retired,married,tertiary,794.0,no,no,may,1.0,0.0
34.0,admin.,single,secondary,1880.0,yes,no,may,1.0,0.0
41.0,blue-collar,married,unknown,732.0,yes,no,may,1.0,0.0
53.0,management,married,tertiary,5261.0,no,yes,jul,3.0,0.0
26.0,admin.,single,secondary,712.0,yes,no,may,1.0,0.0
28.0,student,single,secondary,28.0,no,no,jan,2.0,0.0
54.0,retired,married,primary,0.0,yes,no,jul,2.0,0.0
42.0,technician,married,secondary,827.0,no,no,aug,3.0,0.0
29.0,student,single,secondary,110.0,yes,no,may,3.0,0.0
49.0,unemployed,married,tertiary,377.0,no,no,may,1.0,2.0
32.0,services,married,secondary,-344.0,no,yes,feb,1.0,0.0
29.0,admin.,single,tertiary,261.0,no,no,mar,10.674652974835883,0.0
60.0,blue-collar,married,unknown,104.0,yes,no,may,1.0,0.0
51.0,retired,married,primary,610.0,no,no,jun,2.0,0.0
40.0,housemaid,divorced,secondary,4328.0,no,no,aug,2.0,0.0
44.0,blue-collar,married,tertiary,1371.0,no,no,may,3.0,4.0
47.0,blue-collar,married,primary,193.0,yes,no,aug,2.0,0.0
32.0,blue-collar,single,unknown,258.0,yes,no,may,2.0,0.0
43.0,blue-collar,married,primary,56.0,no,no,may,2.0,0.0
59.0,retired,married,secondary,136.0,no,no,aug,4.0,0.0
24.0,blue-collar,married,secondary,1222.0,yes,no,apr,1.0,0.0
26.0,admin.,single,tertiary,3672.0,yes,no,may,5.0,0.0
37.0,blue-collar,single,unknown,2188.0,no,no,may,8.0,0.0
27.0,management,single,secondary,924.0,yes,no,feb,1.0,0.0
32.0,technician,married,secondary,11204.778501400662,no,no,aug,5.0,0.0
44.0,blue-collar,married,primary,140.0,yes,no,may,9.0,0.0
34.0,technician,divorced,secondary,27.0,yes,no,may,3.0,0.0
39.0,management,married,tertiary,-468.0,yes,yes,aug,2.0,0.0
30.0,services,single,secondary,438.0,yes,no,may,1.0,1.0
44.0,admin.,divorced,secondary,-43.0,yes,yes,apr,1.0,0.0
22.0,student,single,tertiary,1161.0,no,yes,jun,1.0,0.0
28.0,services,single,secondary,458.0,no,no,feb,4.0,3.0
41.0,blue-collar,married,primary,-441.0,yes,no,may,1.0,0.0
30.0,technician,married,secondary,2278.0,no,yes,nov,1.0,0.0
36.0,technician,single,secondary,0.0,no,no,aug,10.674652974835883,0.0
39.0,services,married,secondary,702.0,yes,no,apr,1.0,1.0
38.0,technician,single,tertiary,69.0,yes,no,may,3.0,0.0
31.0,services,married,secondary,182.0,no,no,aug,2.0,0.0
29.0,management,married,tertiary,318.0,yes,no,may,2.0,4.0
42.0,blue-collar,married,primary,-181.0,yes,no,may,3.0,0.0
27.0,technician,single,secondary,261.0,yes,no,jan,2.0,2.0
55.0,services,married,secondary,244.0,yes,no,may,1.0,0.0
28.0,technician,married,secondary,880.0,yes,no,may,1.0,0.0
47.0,technician,married,secondary,2283.0,yes,no,nov,2.0,0.0
49.0,technician,married,secondary,550.0,yes,no,jun,2.0,0.0
38.0,entrepreneur,married,tertiary,7752.0,yes,no,jul,4.0,0.0
53.0,technician,married,secondary,6.0,yes,no,may,1.0,0.0
31.0,blue-collar,married,secondary,4471.0,yes,no,may,2.0,0.0
57.0,housemaid,married,primary,1969.0,no,no,aug,3.0,0.0
36.0,management,single,tertiary,219.0,no,no,feb,6.0,6.0
38.0,management,married,tertiary,76.0,yes,no,apr,2.0,3.0
30.0,admin.,single,secondary,60.0,no,no,jan,2.0,0.0
36.0,management,single,tertiary,8.0,no,no,jul,7.0,0.0
29.0,services,married,secondary,19.0,yes,no,jul,6.0,0.0
32.0,admin.,married,secondary,11204.778501400662,no,no,apr,1.0,0.0
48.0,unemployed,married,primary,608.0,no,no,jul,2.0,0.0
53.0,retired,married,primary,1068.0,no,no,jan,1.0,0.0
35.0,technician,married,tertiary,-269.0,yes,yes,may,4.0,0.0
48.0,management,married,tertiary,494.0,no,no,aug,8.0,0.0
31.0,entrepreneur,single,secondary,159.0,yes,no,nov,1.0,1.0
30.0,technician,single,secondary,-754.0,yes,yes,may,1.0,0.0
28.0,admin.,married,secondary,157.0,yes,yes,jul,2.0,0.0
42.0,management,married,tertiary,2110.0,no,yes,jul,2.0,0.0
31.0,housemaid,married,primary,2603.0,yes,no,nov,1.0,0.0
36.0,management,single,secondary,992.0,no,no,jun,1.0,0.0
43.0,technician,single,secondary,593.0,yes,no,may,1.0,0.0
28.0,student,married,tertiary,327.0,yes,no,may,3.0,0.0
34.0,management,single,tertiary,6766.0,no,no,aug,5.0,0.0
36.0,technician,married,secondary,432.0,yes,yes,aug,1.0,0.0
28.0,admin.,single,secondary,25.0,yes,no,jun,2.0,0.0
34.0,blue-collar,married,primary,5299.0,yes,no,jun,5.0,0.0
53.0,admin.,single,secondary,291.0,no,no,jul,1.0,0.0
52.0,self-employed,married,secondary,517.0,no,no,aug,4.0,0.0
44.0,unemployed,married,primary,97.0,yes,no,jun,3.0,0.0
58.0,self-employed,married,tertiary,1636.0,no,no,apr,1.0,0.0
47.0,admin.,married,secondary,996.0,no,no,aug,2.0,0.0
40.0,blue-collar,single,secondary,0.0,yes,no,may,4.0,0.0
39.0,management,married,tertiary,710.0,yes,no,jul,2.0,0.0
33.0,self-employed,single,tertiary,1049.0,no,no,may,4.0,0.0
23.0,student,single,secondary,556.0,yes,no,may,2.0,0.0
31.0,services,single,secondary,629.0,yes,no,may,2.0,0.0
39.0,blue-collar,married,primary,186.0,yes,no,may,3.0,0.0
42.0,management,divorced,tertiary,0.0,no,no,may,2.0,0.0
46.0,admin.,married,secondary,1264.0,no,no,jan,2.0,0.0
22.0,student,single,secondary,64.0,no,no,jun,1.0,0.0
50.0,technician,married,secondary,2497.0,yes,no,nov,1.0,1.0
50.0,technician,single,secondary,-97.0,yes,no,apr,1.0,2.0
34.0,management,married,tertiary,161.0,yes,no,jul,1.0,0.0
40.0,admin.,married,secondary,732.0,no,no,sep,1.0,4.0
39.0,blue-collar,married,secondary,94.0,yes,yes,nov,1.0,0.0
51.0,blue-collar,married,tertiary,2404.0,yes,no,nov,1.0,0.0
45.0,management,married,secondary,21.0,yes,no,jun,2.0,0.0
34.0,technician,single,tertiary,2658.0,yes,no,mar,1.0,2.0
30.0,self-employed,married,secondary,131.0,yes,no,may,1.0,0.0
57.0,unemployed,married,primary,0.0,yes,no,nov,2.0,0.0
42.0,blue-collar,married,secondary,351.0,yes,no,may,10.674652974835883,0.0
51.0,technician,married,secondary,564.0,no,yes,jul,2.0,0.0
38.0,blue-collar,married,primary,2240.0,yes,no,nov,1.0,1.0
60.0,self-employed,married,primary,46.0,yes,no,may,4.0,0.0
38.0,blue-collar,married,primary,132.0,yes,no,may,2.0,0.0
37.0,retired,married,secondary,71.0,no,yes,may,1.0,0.0
34.0,management,single,tertiary,0.0,yes,yes,may,2.0,1.0
39.0,housemaid,married,primary,267.0,no,no,jun,5.0,0.0
55.0,services,married,secondary,841.0,yes,no,may,9.0,4.0
48.0,blue-collar,married,primary,51.0,no,yes,jul,1.0,0.0
42.0,blue-collar,married,primary,7735.0,yes,no,apr,1.0,2.0
29.0,housemaid,married,primary,417.0,no,no,jul,2.0,0.0
33.0,blue-collar,single,secondary,-14.0,yes,no,may,2.0,0.0
35.0,blue-collar,married,primary,2490.0,yes,no,may,1.0,3.0
28.0,admin.,married,secondary,0.0,yes,no,may,1.0,0.0
26.0,blue-collar,single,secondary,184.0,no,no,feb,2.0,1.0
40.0,services,single,secondary,11204.778501400662,yes,no,nov,4.0,4.0
42.0,admin.,married,secondary,947.0,no,no,jul,2.0,0.0
49.0,blue-collar,married,secondary,90.0,yes,no,may,1.0,0.0
32.0,admin.,single,secondary,10218.0,yes,no,nov,2.0,0.0
33.0,technician,married,secondary,72.0,yes,no,may,1.0,0.0
30.0,technician,single,secondary,120.0,yes,no,may,1.0,0.0
20.0,student,single,secondary,130.0,no,no,may,3.0,0.0
51.0,blue-collar,married,unknown,41.0,yes,no,jul,10.674652974835883,0.0
38.0,blue-collar,single,primary,0.0,yes,no,may,2.0,0.0
53.0,technician,married,tertiary,673.0,yes,no,jul,1.0,0.0
34.0,blue-collar,divorced,secondary,-131.0,yes,no,may,1.0,1.0
30.0,blue-collar,married,primary,2607.0,yes,no,may,10.0,0.0
36.0,unemployed,divorced,secondary,5.0,yes,no,jul,1.0,0.0
36.0,management,married,tertiary,23.0,no,no,aug,10.674652974835883,0.0
39.0,blue-collar,married,secondary,180.0,yes,no,apr,1.0,0.0
33.0,technician,single,tertiary,68.0,no,no,aug,2.0,0.0
42.0,management,married,tertiary,0.0,no,no,aug,2.0,0.0
30.0,management,single,tertiary,565.0,yes,no,oct,1.0,0.0
23.0,technician,single,secondary,598.0,no,no,apr,1.0,0.0
37.0,technician,single,tertiary,1609.0,no,yes,jun,10.674652974835883,0.0
76.97205525627365,retired,married,tertiary,1047.0,no,no,jun,5.0,0.0
33.0,technician,married,tertiary,5641.0,no,no,aug,2.0,0.0
33.0,blue-collar,single,primary,557.0,yes,no,apr,2.0,2.0
40.0,blue-collar,single,secondary,1066.0,yes,no,may,1.0,0.0
58.0,retired,married,secondary,35.0,no,no,jul,7.0,0.0
29.0,management,single,tertiary,54.0,yes,yes,may,3.0,0.0
43.0,management,single,tertiary,1806.0,yes,no,aug,2.0,0.0
34.0,blue-collar,single,secondary,39.0,no,no,may,2.0,3.0
38.0,admin.,divorced,secondary,0.0,yes,no,jul,1.0,0.0
38.0,admin.,divorced,secondary,930.0,yes,no,may,1.0,0.0
40.0,blue-collar,married,primary,0.0,no,no,jul,1.0,0.0
59.0,management,married,tertiary,2764.0,no,no,feb,1.0,3.0
44.0,admin.,single,secondary,4492.0,no,yes,jul,10.674652974835883,0.0
60.0,retired,divorced,tertiary,2166.0,no,no,jun,9.0,0.0
37.0,management,single,tertiary,0.0,no,no,oct,1.0,3.0
50.0,admin.,married,secondary,1575.0,no,no,nov,1.0,0.0
50.0,management,divorced,tertiary,201.0,yes,no,jul,1.0,0.0
35.0,admin.,married,tertiary,318.0,yes,yes,oct,1.0,0.0
39.0,management,single,tertiary,1682.0,yes,no,nov,1.0,1.0
29.0,self-employed,married,tertiary,242.0,yes,no,jul,4.0,0.0
34.0,management,divorced,secondary,291.0,no,no,aug,2.0,0.0
31.0,technician,divorced,secondary,304.0,no,no,feb,2.0,0.0
51.0,housemaid,married,primary,108.0,no,no,jun,2.0,0.0
46.0,blue-collar,married,primary,1303.0,no,no,aug,1.0,0.0
27.0,admin.,single,secondary,292.0,yes,no,may,9.0,7.7085785454572555
61.0,retired,married,secondary,89.0,no,no,oct,1.0,2.0
34.0,admin.,married,tertiary,788.0,yes,no,feb,1.0,0.0
30.0,blue-collar,single,secondary,573.0,yes,no,may,2.0,0.0
58.0,management,married,tertiary,1318.0,no,no,jul,1.0,5.0
30.0,technician,single,secondary,151.0,no,no,feb,2.0,0.0
50.0,blue-collar,married,primary,-37.0,yes,no,may,3.0,0.0
30.0,blue-collar,single,secondary,522.0,no,no,feb,3.0,0.0
43.0,entrepreneur,married,primary,2315.0,yes,yes,may,1.0,0.0
35.0,services,divorced,secondary,-718.0,yes,no,nov,1.0,0.0
36.0,management,single,tertiary,4.0,yes,no,jul,1.0,3.0
46.0,entrepreneur,married,tertiary,-43.0,no,no,may,8.0,0.0
46.0,admin.,single,secondary,596.0,yes,no,apr,3.0,0.0
29.0,unemployed,single,secondary,670.0,yes,no,sep,1.0,0.0
48.0,blue-collar,married,primary,430.0,no,no,may,3.0,7.7085785454572555
50.0,management,divorced,tertiary,60.0,no,no,aug,2.0,0.0
53.0,admin.,divorced,secondary,0.0,yes,yes,apr,2.0,0.0
38.0,entrepreneur,married,tertiary,678.0,no,yes,nov,2.0,1.0
27.0,management,married,tertiary,159.0,yes,no,jul,2.0,0.0
36.0,technician,married,secondary,1345.0,yes,no,nov,1.0,3.0
48.0,services,married,primary,483.0,no,no,aug,2.0,0.0
59.0,unknown,married,unknown,2443.0,no,no,jun,8.0,0.0
21.0,student,single,tertiary,1258.0,no,no,jul,1.0,0.0
56.0,retired,divorced,secondary,389.0,yes,no,jun,5.0,0.0
57.0,admin.,divorced,secondary,0.0,no,no,sep,2.0,0.0
41.0,blue-collar,married,secondary,2067.0,yes,no,jun,4.0,0.0
36.0,management,married,tertiary,332.0,yes,no,may,7.0,0.0
45.0,management,married,tertiary,80.0,no,yes,nov,1.0,0.0
40.0,housemaid,married,secondary,84.0,yes,yes,jun,7.0,0.0
30.0,admin.,single,secondary,2702.0,yes,no,jul,2.0,0.0
75.0,retired,divorced,primary,11204.778501400662,no,no,feb,1.0,0.0
35.0,technician,single,tertiary,0.0,yes,no,aug,2.0,0.0
58.0,admin.,married,secondary,1813.0,yes,no,jul,1.0,0.0
29.0,technician,single,secondary,1612.0,yes,no,may,2.0,0.0
54.0,technician,single,secondary,198.0,yes,yes,nov,1.0,2.0
28.0,blue-collar,single,secondary,1106.0,yes,no,apr,2.0,0.0
33.0,student,single,unknown,2321.0,no,no,apr,2.0,2.0
56.0,admin.,married,secondary,33.0,no,yes,nov,1.0,0.0
50.0,management,married,tertiary,101.0,yes,no,may,1.0,0.0
37.0,technician,single,secondary,-59.0,yes,no,jul,1.0,0.0
49.0,services,married,secondary,486.0,yes,yes,may,2.0,0.0
